5	79
5.02	96
5.04	92
5.06	88
5.08	75
5.1	83
5.12	78
5.14	78
5.16	77
5.18	80
5.2	79
5.22	76
5.24	77
5.26	76
5.28	64
5.3	72
5.32	67
5.34	78
5.36	65
5.38	69
5.4	74
5.42	83
5.44	75
5.46	74
5.48	76
5.5	85
5.52	59
5.54	62
5.56	67
5.58	78
5.6	77
5.62	84
5.64	56
5.66	68
5.68	66
5.7	76
5.72	53
5.74	72
5.76	76
5.78	72
5.8	58
5.82	73
5.84	74
5.86	65
5.88	75
5.9	70
5.92	73
5.94	62
5.96	71
5.98	58
6	66
6.02	57
6.04	48
6.06	60
6.08	61
6.1	67
6.12	59
6.14	67
6.16	65
6.18	53
6.2	59
6.22	70
6.24	54
6.26	67
6.28	58
6.3	53
6.32	56
6.34	45
6.36	62
6.38	69
6.4	83
6.42	70
6.44	62
6.46	58
6.48	70
6.5	47
6.52	60
6.54	58
6.56	48
6.58	62
6.6	60
6.62	57
6.64	56
6.66	64
6.68	54
6.7	55
6.72	53
6.74	64
6.76	64
6.78	47
6.8	45
6.82	51
6.84	62
6.86	61
6.88	57
6.9	53
6.92	60
6.94	56
6.96	61
6.98	49
7	60
7.02	52
7.04	72
7.06	64
7.08	57
7.1	32
7.12	51
7.14	56
7.16	57
7.18	61
7.2	72
7.22	65
7.24	50
7.26	56
7.28	46
7.3	47
7.32	55
7.34	57
7.36	75
7.38	45
7.4	61
7.42	55
7.44	52
7.46	53
7.48	42
7.5	50
7.52	46
7.54	55
7.56	50
7.58	43
7.6	42
7.62	51
7.64	55
7.66	44
7.68	49
7.7	45
7.72	64
7.74	47
7.76	50
7.78	50
7.8	44
7.82	53
7.84	49
7.86	57
7.88	47
7.9	43
7.92	41
7.94	45
7.96	52
7.98	46
8	46
8.02	54
8.04	52
8.06	54
8.08	54
8.1	50
8.12	49
8.14	47
8.16	40
8.18	46
8.2	47
8.22	44
8.24	42
8.26	37
8.28	47
8.3	58
8.32	48
8.34	53
8.36	32
8.38	47
8.4	37
8.42	47
8.44	40
8.46	60
8.48	50
8.5	41
8.52	42
8.54	49
8.56	49
8.58	57
8.6	48
8.62	43
8.64	52
8.66	38
8.68	52
8.7	40
8.72	47
8.74	37
8.76	53
8.78	33
8.8	46
8.82	33
8.84	40
8.86	43
8.88	32
8.9	45
8.92	29
8.94	45
8.96	28
8.98	46
9	60
9.02	46
9.04	41
9.06	38
9.08	44
9.1	40
9.12	36
9.14	45
9.16	34
9.18	39
9.2	51
9.22	39
9.24	50
9.26	41
9.28	38
9.3	39
9.32	43
9.34	37
9.36	39
9.38	45
9.4	31
9.42	42
9.44	45
9.46	38
9.48	43
9.5	29
9.52	25
9.54	42
9.56	41
9.58	41
9.6	36
9.62	38
9.64	43
9.66	31
9.68	40
9.7	44
9.72	38
9.74	43
9.76	42
9.78	49
9.8	39
9.82	50
9.84	44
9.86	36
9.88	47
9.9	37
9.92	38
9.94	33
9.96	46
9.98	47
10	39
10.02	52
10.04	36
10.06	40
10.08	40
10.1	40
10.12	40
10.14	36
10.16	50
10.18	37
10.2	42
10.22	33
10.24	43
10.26	44
10.28	42
10.3	35
10.32	34
10.34	46
10.36	48
10.38	50
10.4	44
10.42	35
10.44	33
10.46	45
10.48	37
10.5	27
10.52	39
10.54	43
10.56	42
10.58	38
10.6	36
10.62	23
10.64	35
10.66	33
10.68	26
10.7	49
10.72	33
10.74	41
10.76	40
10.78	36
10.8	34
10.82	47
10.84	22
10.86	35
10.88	35
10.9	28
10.92	31
10.94	39
10.96	36
10.98	36
11	42
11.02	41
11.04	41
11.06	36
11.08	34
11.1	27
11.12	45
11.14	39
11.16	43
11.18	31
11.2	33
11.22	30
11.24	30
11.26	33
11.28	40
11.3	27
11.32	29
11.34	36
11.36	38
11.38	36
11.4	30
11.42	30
11.44	36
11.46	41
11.48	34
11.5	23
11.52	35
11.54	33
11.56	31
11.58	41
11.6	34
11.62	37
11.64	35
11.66	33
11.68	36
11.7	30
11.72	27
11.74	38
11.76	40
11.78	38
11.8	33
11.82	32
11.84	30
11.86	34
11.88	33
11.9	28
11.92	37
11.94	34
11.96	32
11.98	25
12	37
12.02	29
12.04	22
12.06	36
12.08	33
12.1	32
12.12	35
12.14	37
12.16	34
12.18	33
12.2	22
12.22	45
12.24	35
12.26	32
12.28	37
12.3	41
12.32	47
12.34	26
12.36	42
12.38	31
12.4	30
12.42	32
12.44	25
12.46	26
12.48	45
12.5	29
12.52	34
12.54	25
12.56	28
12.58	31
12.6	25
12.62	35
12.64	23
12.66	30
12.68	25
12.7	32
12.72	24
12.74	33
12.76	30
12.78	29
12.8	31
12.82	31
12.84	27
12.86	21
12.88	31
12.9	31
12.92	25
12.94	20
12.96	24
12.98	35
13	34
13.02	22
13.04	30
13.06	24
13.08	17
13.1	32
13.12	21
13.14	28
13.16	27
13.18	29
13.2	41
13.22	28
13.24	23
13.26	40
13.28	30
13.3	35
13.32	33
13.34	24
13.36	30
13.38	29
13.4	38
13.42	31
13.44	33
13.46	23
13.48	34
13.5	24
13.52	27
13.54	35
13.56	29
13.58	21
13.6	28
13.62	26
13.64	23
13.66	27
13.68	33
13.7	23
13.72	24
13.74	23
13.76	33
13.78	19
13.8	33
13.82	28
13.84	23
13.86	24
13.88	25
13.9	34
13.92	23
13.94	26
13.96	23
13.98	24
14	22
14.02	23
14.04	28
14.06	29
14.08	26
14.1	20
14.12	26
14.14	27
14.16	22
14.18	29
14.2	29
14.22	17
14.24	18
14.26	19
14.28	19
14.3	27
14.32	31
14.34	25
14.36	21
14.38	31
14.4	22
14.42	22
14.44	27
14.46	26
14.48	32
14.5	23
14.52	36
14.54	25
14.56	26
14.58	15
14.6	22
14.62	17
14.64	21
14.66	22
14.68	20
14.7	20
14.72	26
14.74	37
14.76	28
14.78	22
14.8	27
14.82	28
14.84	22
14.86	28
14.88	30
14.9	18
14.92	26
14.94	20
14.96	13
14.98	14
15	23
15.02	23
15.04	22
15.06	26
15.08	20
15.1	25
15.12	32
15.14	31
15.16	17
15.18	30
15.2	29
15.22	26
15.24	27
15.26	29
15.28	22
15.3	20
15.32	24
15.34	23
15.36	20
15.38	24
15.4	21
15.42	22
15.44	20
15.46	18
15.48	21
15.5	27
15.52	28
15.54	16
15.56	26
15.58	22
15.6	28
15.62	18
15.64	26
15.66	27
15.68	28
15.7	30
15.72	29
15.74	22
15.76	36
15.78	34
15.8	34
15.82	40
15.84	51
15.86	33
15.88	34
15.9	40
15.92	39
15.94	31
15.96	38
15.98	54
16	38
16.02	42
16.04	37
16.06	45
16.08	45
16.1	32
16.12	47
16.14	39
16.16	49
16.18	43
16.2	39
16.22	35
16.24	39
16.26	37
16.28	36
16.3	38
16.32	31
16.34	38
16.36	42
16.38	30
16.4	36
16.42	42
16.44	48
16.46	37
16.48	37
16.5	41
16.52	27
16.54	37
16.56	26
16.58	36
16.6	31
16.62	46
16.64	39
16.66	46
16.68	34
16.7	43
16.72	44
16.74	38
16.76	32
16.78	30
16.8	45
16.82	27
16.84	33
16.86	25
16.88	35
16.9	34
16.92	26
16.94	38
16.96	29
16.98	51
17	42
17.02	26
17.04	29
17.06	29
17.08	33
17.1	25
17.12	34
17.14	24
17.16	26
17.18	33
17.2	29
17.22	24
17.24	30
17.26	37
17.28	23
17.3	27
17.32	30
17.34	21
17.36	29
17.38	24
17.4	18
17.42	23
17.44	25
17.46	16
17.48	23
17.5	20
17.52	24
17.54	15
17.56	19
17.58	17
17.6	12
17.62	14
17.64	23
17.66	13
17.68	20
17.7	11
17.72	12
17.74	20
17.76	13
17.78	16
17.8	12
17.82	17
17.84	17
17.86	11
17.88	12
17.9	17
17.92	27
17.94	19
17.96	13
17.98	16
18	21
18.02	23
18.04	14
18.06	13
18.08	14
18.1	18
18.12	20
18.14	13
18.16	21
18.18	13
18.2	8
18.22	21
18.24	11
18.26	18
18.28	19
18.3	18
18.32	11
18.34	13
18.36	14
18.38	19
18.4	10
18.42	22
18.44	10
18.46	13
18.48	19
18.5	15
18.52	17
18.54	8
18.56	19
18.58	19
18.6	11
18.62	12
18.64	18
18.66	10
18.68	19
18.7	17
18.72	26
18.74	15
18.76	17
18.78	9
18.8	15
18.82	18
18.84	14
18.86	21
18.88	15
18.9	16
18.92	9
18.94	13
18.96	18
18.98	14
19	11
19.02	18
19.04	14
19.06	18
19.08	16
19.1	21
19.12	17
19.14	9
19.16	16
19.18	13
19.2	9
19.22	15
19.24	11
19.26	12
19.28	11
19.3	22
19.32	5
19.34	14
19.36	15
19.38	14
19.4	13
19.42	12
19.44	13
19.46	17
19.48	20
19.5	13
19.52	15
19.54	18
19.56	9
19.58	16
19.6	14
19.62	17
19.64	14
19.66	16
19.68	17
19.7	8
19.72	18
19.74	12
19.76	4
19.78	11
19.8	15
19.82	18
19.84	15
19.86	10
19.88	13
19.9	11
19.92	17
19.94	13
19.96	15
19.98	17
20	7
20.02	14
20.04	13
20.06	21
20.08	19
20.1	13
20.12	16
20.14	15
20.16	11
20.18	13
20.2	14
20.22	17
20.24	16
20.26	17
20.28	15
20.3	13
20.32	20
20.34	19
20.36	15
20.38	13
20.4	13
20.42	11
20.44	9
20.46	13
20.48	20
20.5	12
20.52	18
20.54	11
20.56	11
20.58	12
20.6	15
20.62	15
20.64	10
20.66	25
20.68	17
20.7	16
20.72	11
20.74	18
20.76	14
20.78	12
20.8	19
20.82	16
20.84	11
20.86	13
20.88	9
20.9	14
20.92	11
20.94	14
20.96	20
20.98	22
21	19
21.02	15
21.04	17
21.06	14
21.08	16
21.1	17
21.12	9
21.14	8
21.16	12
21.18	18
21.2	14
21.22	18
21.24	14
21.26	14
21.28	16
21.3	22
21.32	15
21.34	14
21.36	13
21.38	16
21.4	8
21.42	11
21.44	14
21.46	21
21.48	9
21.5	17
21.52	13
21.54	16
21.56	13
21.58	8
21.6	6
21.62	17
21.64	10
21.66	12
21.68	13
21.7	12
21.72	16
21.74	15
21.76	19
21.78	13
21.8	15
21.82	14
21.84	9
21.86	22
21.88	9
21.9	12
21.92	19
21.94	14
21.96	19
21.98	12
22	7
22.02	14
22.04	16
22.06	15
22.08	12
22.1	12
22.12	20
22.14	13
22.16	16
22.18	6
22.2	14
22.22	14
22.24	17
22.26	11
22.28	12
22.3	13
22.32	18
22.34	11
22.36	8
22.38	12
22.4	13
22.42	11
22.44	21
22.46	10
22.48	16
22.5	15
22.52	10
22.54	20
22.56	13
22.58	18
22.6	13
22.62	18
22.64	15
22.66	13
22.68	15
22.7	16
22.72	9
22.74	11
22.76	13
22.78	18
22.8	11
22.82	17
22.84	18
22.86	10
22.88	13
22.9	13
22.92	14
22.94	11
22.96	14
22.98	14
23	23
23.02	13
23.04	9
23.06	18
23.08	18
23.1	17
23.12	14
23.14	17
23.16	13
23.18	15
23.2	19
23.22	10
23.24	16
23.26	15
23.28	12
23.3	13
23.32	16
23.34	21
23.36	14
23.38	12
23.4	23
23.42	26
23.44	10
23.46	16
23.48	18
23.5	14
23.52	15
23.54	9
23.56	25
23.58	11
23.6	20
23.62	12
23.64	8
23.66	16
23.68	15
23.7	18
23.72	15
23.74	14
23.76	14
23.78	16
23.8	13
23.82	10
23.84	13
23.86	12
23.88	17
23.9	13
23.92	13
23.94	19
23.96	21
23.98	8
24	21
24.02	22
24.04	17
24.06	18
24.08	16
24.1	10
24.12	12
24.14	14
24.16	15
24.18	11
24.2	14
24.22	13
24.24	16
24.26	12
24.28	11
24.3	10
24.32	14
24.34	17
24.36	12
24.38	13
24.4	20
24.42	14
24.44	17
24.46	15
24.48	11
24.5	14
24.52	25
24.54	10
24.56	14
24.58	11
